province,month,temperature,humidity,rainfall
Đắk Nông,201603,28.25,49.15,0.01
Đắk Nông,201604,29.2,54.68,0.35
Đắk Nông,201605,27.11,73.54,6.28
Đắk Nông,201606,24.32,87.3,10.55
Đắk Nông,201607,23.74,90.12,4.82
Đắk Nông,201608,23.94,90.07,6.49
Đắk Nông,201609,23.63,90.44,6.19
Đắk Nông,201610,23.54,91.32,4.44
Đắk Nông,201611,23.4,87.84,2.79
Đắk Nông,201612,22.46,84.97,2.78
Đắk Nông,201613,25.06,76.16,3.75
Đắk Nông,201701,22.67,77.29,0.79
Đắk Nông,201702,23.03,69.26,0.11
Đắk Nông,201703,25.83,63.4,0.19
Đắk Nông,201704,27.16,66.54,1.89
Đắk Nông,201705,25.35,82.65,6.11
Đắk Nông,201706,24.26,87.88,9.31
Đắk Nông,201707,23.16,92.49,12.76
Đắk Nông,201708,23.78,91.2,8.07
Đắk Nông,201709,24.13,90.76,5.17
Đắk Nông,201710,23.35,90.07,5.83
Đắk Nông,201711,23.39,88.44,2.08
Đắk Nông,201712,21.19,83.3,0.53
Đắk Nông,201713,23.94,82.03,4.44
Đắk Nông,201801,22.49,78.79,0.23
Đắk Nông,201802,22.75,66.77,0.04
Đắk Nông,201803,25.6,64.55,0.4
Đắk Nông,201804,27.2,61.64,2.08
Đắk Nông,201805,25.16,83.52,5.74
Đắk Nông,201806,23.37,91.22,15.15
Đắk Nông,201807,23.32,92.37,14.12
Đắk Nông,201808,23.02,92.07,10.52
Đắk Nông,201809,23.51,91.65,8.81
Đắk Nông,201810,23.44,86.86,2.28
Đắk Nông,201811,22.92,86.69,2.37
Đắk Nông,201812,22.87,84.98,0.88
Đắk Nông,201813,23.81,81.87,5.24
Đắk Nông,201901,22.03,75.6,0.23
Đắk Nông,201902,24.83,63.15,0.01
Đắk Nông,201903,26.44,62.97,0.42
Đắk Nông,201904,27.27,69.11,1.89
Đắk Nông,201905,25.3,84.28,8.52
Đắk Nông,201906,24.35,90.71,12.67
Đắk Nông,201907,23.34,90.8,9.86
Đắk Nông,201908,23.63,91.8,18.86
Đắk Nông,201909,23.27,90.97,10.43
Đắk Nông,201910,23.81,87.19,1.66
Đắk Nông,201911,22.18,86.51,3.57
Đắk Nông,201912,20.9,79.56,0.01
Đắk Nông,201913,23.94,81.17,5.71
Đắk Nông,202001,22.8,69.98,0.0
Đắk Nông,202002,23.58,63.83,0.01
Đắk Nông,202003,27.65,57.38,0.07
Đắk Nông,202004,27.77,60.34,0.52
Đắk Nông,202005,27.38,71.2,4.87
Đắk Nông,202006,24.14,90.18,14.65
Đắk Nông,202007,23.72,91.42,14.1
Đắk Nông,202008,23.61,92.05,18.86
Đắk Nông,202009,23.85,91.67,11.1
Đắk Nông,202010,23.03,93.54,15.23
Đắk Nông,202011,22.82,87.7,3.21
Đắk Nông,202012,21.49,84.4,1.04
Đắk Nông,202013,24.32,79.53,7.01
Đắk Nông,202101,20.38,79.68,0.06
Đắk Nông,202102,22.22,70.89,0.09
Đắk Nông,202103,25.86,63.13,0.05
Đắk Nông,202104,26.23,72.19,3.38
Đắk Nông,202105,25.49,83.23,6.39
Đắk Nông,202106,23.98,89.33,9.89
Đắk Nông,202107,23.72,90.12,14.41
Đắk Nông,202108,23.92,90.85,14.16
Đắk Nông,202109,23.37,92.01,12.58
Đắk Nông,202110,23.23,92.44,9.99
Đắk Nông,202111,23.13,90.29,3.49
Đắk Nông,202112,21.37,83.51,0.26
Đắk Nông,202113,23.58,83.21,6.27
Đắk Nông,202201,21.51,81.2,0.02
Đắk Nông,202202,24.14,72.71,0.32
Đắk Nông,202203,25.82,69.74,2.43
Đắk Nông,202204,25.72,72.04,2.34
Đắk Nông,202205,24.48,86.04,7.89
Đắk Nông,202206,24.09,90.9,10.86
Đắk Nông,202207,23.74,92.12,15.14
Đắk Nông,202208,23.38,92.09,17.36
Đắk Nông,202209,23.28,92.12,12.14
Đắk Nông,202210,23.11,89.53,4.72
Đắk Nông,202211,22.88,89.85,2.51
Đắk Nông,202212,20.64,84.18,2.3
Đắk Nông,202213,23.56,84.45,6.55
Đắk Nông,202301,21.18,82.2,0.55
Đắk Nông,202302,23.22,71.89,0.03
Đắk Nông,202303,24.8,62.99,0.01
Đắk Nông,202304,27.79,65.53,0.24
Đắk Nông,202305,25.93,79.88,6.78
Đắk Nông,202306,24.08,91.63,10.1
Đắk Nông,202307,23.91,92.34,19.96
Đắk Nông,202308,24.22,90.42,9.21
Đắk Nông,202309,23.86,92.91,13.18
Đắk Nông,202310,24.04,91.67,6.5
Đắk Nông,202311,23.29,87.7,1.99
Đắk Nông,202312,22.74,84.59,0.69
Đắk Nông,202313,24.09,82.88,5.81
Đắk Nông,202401,22.08,77.7,0.03
Đắk Nông,202402,25.08,67.11,0.01
Đắk Nông,202403,27.02,61.12,0.0
Đắk Nông,202404,29.51,57.38,0.06
Đắk Nông,202405,26.84,78.13,6.86
Đắk Nông,202406,24.65,89.02,9.3
Đắk Nông,202407,23.65,92.33,22.94
Đắk Nông,202408,24.43,91.08,12.92
Đắk Nông,202409,23.91,92.44,9.52
Đắk Nông,202410,23.53,91.03,5.73
Đắk Nông,202411,23.28,87.13,2.32
Đắk Nông,202412,21.85,85.33,1.74
Đắk Nông,202413,24.64,80.88,5.99
Đắk Nông,202501,20.47,77.72,0.03
Đắk Nông,202502,23.24,71.94,0.22
Đắk Nông,202503,25.91,64.47,0.23
Điện Biên,201501,13.58,77.69,1.63
Điện Biên,201502,16.74,68.53,0.51
Điện Biên,201503,22.1,64.51,1.08
Điện Biên,201504,22.94,67.32,2.71
Điện Biên,201505,27.35,65.15,3.5
Điện Biên,201506,25.43,79.09,4.73
Điện Biên,201507,24.91,80.29,6.87
Điện Biên,201508,24.11,86.69,8.84
Điện Biên,201509,23.76,85.95,5.22
Điện Biên,201510,21.52,81.97,3.18
Điện Biên,201511,19.92,82.12,1.69
Điện Biên,201512,14.7,83.8,1.98
Điện Biên,201513,21.44,76.98,3.52
Điện Biên,201601,14.11,77.97,1.59
Điện Biên,201602,13.73,71.76,0.81
Điện Biên,201603,20.71,62.65,0.3
Điện Biên,201604,25.99,60.07,2.54
Điện Biên,201605,26.49,68.56,4.83
Điện Biên,201606,25.56,79.17,4.05
Điện Biên,201607,24.24,86.68,10.19
Điện Biên,201608,24.38,88.59,15.54
Điện Biên,201609,23.33,87.58,7.17
Điện Biên,201610,22.11,85.87,2.77
Điện Biên,201611,17.7,85.86,3.73
Điện Biên,201612,14.76,83.18,0.18
Điện Biên,201613,21.11,78.2,4.5
Điện Biên,201701,15.38,86.4,2.85
Điện Biên,201702,15.57,80.06,0.57
Điện Biên,201703,19.69,77.96,3.32
Điện Biên,201704,21.38,82.68,4.44
Điện Biên,201705,23.47,81.56,4.68
Điện Biên,201706,24.44,86.68,5.75
Điện Biên,201707,23.77,89.38,13.44
Điện Biên,201708,23.56,90.76,13.01
Điện Biên,201709,23.88,88.34,7.31
Điện Biên,201710,20.71,88.96,6.4
Điện Biên,201711,17.23,86.04,1.73
Điện Biên,201712,13.5,83.45,0.79
Điện Biên,201713,20.24,85.22,5.4
Điện Biên,201801,14.51,83.9,1.77
Điện Biên,201802,15.16,80.08,0.65
Điện Biên,201803,18.97,80.64,2.82
Điện Biên,201804,21.34,81.88,4.76
Điện Biên,201805,23.44,86.11,8.39
Điện Biên,201806,23.88,88.3,11.64
Điện Biên,201807,24.18,89.31,16.74
Điện Biên,201808,23.89,90.42,15.4
Điện Biên,201809,23.33,86.49,5.23
Điện Biên,201810,20.54,87.54,4.44
Điện Biên,201811,18.75,83.62,1.62
Điện Biên,201812,15.34,87.91,2.45
Điện Biên,201813,20.3,85.57,6.38
Điện Biên,201901,15.52,85.33,3.56
Điện Biên,201902,18.67,81.64,0.62
Điện Biên,201903,20.44,78.9,0.99
Điện Biên,201904,23.92,78.79,3.04
Điện Biên,201905,25.32,80.49,4.41
Điện Biên,201906,24.71,88.43,7.52
Điện Biên,201907,24.28,89.51,13.08
Điện Biên,201908,24.48,88.3,15.78
Điện Biên,201909,22.77,84.05,3.54
Điện Biên,201910,21.45,86.16,2.82
Điện Biên,201911,17.87,85.35,0.47
Điện Biên,201912,14.21,79.32,0.62
Điện Biên,201913,21.14,83.87,4.75
Điện Biên,202001,16.32,80.24,0.21
Điện Biên,202002,16.67,78.68,0.69
Điện Biên,202003,21.36,73.34,2.15
Điện Biên,202004,20.5,80.89,8.64
Điện Biên,202005,25.16,81.55,5.07
Điện Biên,202006,24.64,88.23,8.02
Điện Biên,202007,24.39,88.5,9.9
Điện Biên,202008,23.88,90.0,16.58
Điện Biên,202009,23.86,88.41,8.06
Điện Biên,202010,19.85,86.24,3.75
Điện Biên,202011,17.86,84.64,0.8
Điện Biên,202012,13.2,83.25,0.11
Điện Biên,202013,20.65,83.67,5.35
Điện Biên,202101,12.24,82.32,0.54
Điện Biên,202102,17.28,80.11,3.29
Điện Biên,202103,20.63,75.99,0.98
Điện Biên,202104,22.32,81.98,6.78
Điện Biên,202105,24.53,84.24,6.15
Điện Biên,202106,24.3,88.2,9.08
Điện Biên,202107,24.29,89.04,10.63
Điện Biên,202108,24.15,88.92,8.29
Điện Biên,202109,23.61,86.66,6.18
Điện Biên,202110,19.9,88.1,7.56
Điện Biên,202111,17.04,88.54,3.79
Điện Biên,202112,13.49,82.98,1.24
Điện Biên,202113,20.32,84.78,5.38
Điện Biên,202201,15.39,85.49,2.45
Điện Biên,202202,14.23,84.53,6.2
Điện Biên,202203,21.46,82.8,4.51
Điện Biên,202204,21.09,79.93,3.43
Điện Biên,202205,22.38,85.53,10.45
Điện Biên,202206,23.83,89.83,10.06
Điện Biên,202207,24.82,87.4,6.12
Điện Biên,202208,24.31,87.88,11.42
Điện Biên,202209,23.12,87.25,5.94
Điện Biên,202210,20.19,83.81,0.88
Điện Biên,202211,19.87,84.18,2.7
Điện Biên,202212,13.08,83.97,1.54
Điện Biên,202213,20.35,85.22,5.47
Điện Biên,202301,12.94,79.71,0.14
Điện Biên,202302,16.79,79.06,0.9
Điện Biên,202303,20.07,78.39,1.56
Điện Biên,202304,24.14,69.34,1.22
Điện Biên,202305,25.86,71.61,3.06
Điện Biên,202306,25.2,83.97,7.07
Điện Biên,202307,25.28,83.49,6.5
Điện Biên,202308,24.32,88.55,9.01
Điện Biên,202309,23.83,84.98,5.9
Điện Biên,202310,21.88,84.89,1.83
Điện Biên,202311,18.97,80.81,1.18
Điện Biên,202312,16.3,78.34,0.31
Điện Biên,202313,21.32,80.28,3.24
Điện Biên,202401,15.82,81.71,1.9
Điện Biên,202402,18.99,63.59,0.39
Điện Biên,202403,21.7,64.86,0.85
Điện Biên,202404,27.54,53.98,0.76
Điện Biên,202405,25.26,76.54,6.83
Điện Biên,202406,24.87,87.64,8.85
Điện Biên,202407,24.92,87.49,7.96
Điện Biên,202408,24.33,88.47,7.82
Điện Biên,202409,24.02,86.38,9.71
Điện Biên,202410,21.55,82.57,2.15
Điện Biên,202411,18.22,81.27,0.29
Điện Biên,202412,14.45,81.6,0.36
Điện Biên,202413,21.8,78.09,4.0
Điện Biên,202501,13.47,75.72,0.28
Điện Biên,202502,16.93,74.85,1.3
Điện Biên,202503,19.81,66.71,0.73
Đồng Nai,201501,27.19,58.71,0.04
Đồng Nai,201502,27.99,55.55,0.0
Đồng Nai,201503,30.07,55.31,0.0
Đồng Nai,201504,31.59,54.61,0.22
Đồng Nai,201505,31.11,62.87,1.97
Đồng Nai,201506,28.4,76.93,6.66
Đồng Nai,201507,27.32,84.1,6.14
Đồng Nai,201508,27.09,85.0,3.64
Đồng Nai,201509,27.08,85.74,4.55
Đồng Nai,201510,27.15,84.03,5.43
Đồng Nai,201511,27.63,78.61,1.54
Đồng Nai,201512,28.03,68.71,1.88
Đồng Nai,201513,28.39,70.94,2.69
Đồng Nai,201601,28.78,63.89,0.07
Đồng Nai,201602,29.56,51.49,0.02
Đồng Nai,201603,30.25,55.8,0.0
Đồng Nai,201604,31.97,56.49,0.08
Đồng Nai,201605,30.79,68.5,7.14
Đồng Nai,201606,27.44,84.96,5.56
Đồng Nai,201607,27.12,85.92,4.73
Đồng Nai,201608,27.17,85.86,3.52
Đồng Nai,201609,27.2,84.19,3.54
Đồng Nai,201610,26.46,88.67,7.87
Đồng Nai,201611,26.73,85.72,3.67
Đồng Nai,201612,25.86,83.95,3.32
Đồng Nai,201613,28.27,74.71,3.31
Đồng Nai,201701,26.3,77.81,1.03
Đồng Nai,201702,27.46,66.06,0.3
Đồng Nai,201703,29.33,61.54,0.16
Đồng Nai,201704,30.53,63.0,1.15
Đồng Nai,201705,29.6,73.11,3.36
Đồng Nai,201706,28.17,79.62,4.25
Đồng Nai,201707,26.79,85.85,6.66
Đồng Nai,201708,26.82,88.25,5.51
Đồng Nai,201709,27.28,86.62,3.83
Đồng Nai,201710,26.58,87.52,8.81
Đồng Nai,201711,26.57,86.99,3.03
Đồng Nai,201712,25.32,80.28,1.14
Đồng Nai,201713,27.56,78.14,3.3
Đồng Nai,201801,26.84,74.51,0.89
Đồng Nai,201802,27.72,61.03,0.03
Đồng Nai,201803,30.06,57.31,0.35
Đồng Nai,201804,31.5,55.29,0.61
Đồng Nai,201805,29.89,69.93,3.5
Đồng Nai,201806,26.9,86.79,9.55
Đồng Nai,201807,26.48,89.65,8.22
Đồng Nai,201808,26.29,89.14,6.43
Đồng Nai,201809,26.42,88.75,7.38
Đồng Nai,201810,26.78,85.28,4.41
Đồng Nai,201811,26.62,84.44,3.06
Đồng Nai,201812,26.69,81.56,1.27
Đồng Nai,201813,27.68,77.08,3.82
Đồng Nai,201901,26.49,69.87,0.62
Đồng Nai,201902,28.58,61.47,0.04
Đồng Nai,201903,30.08,59.55,0.46
Đồng Nai,201904,31.16,61.51,1.04
Đồng Nai,201905,29.3,77.75,5.34
Đồng Nai,201906,27.69,86.99,9.85
Đồng Nai,201907,26.58,88.96,8.02
Đồng Nai,201908,26.6,90.77,8.39
Đồng Nai,201909,26.62,88.07,6.37
Đồng Nai,201910,27.3,84.6,1.61
Đồng Nai,201911,26.14,83.82,3.75
Đồng Nai,201912,25.86,72.86,0.0
Đồng Nai,201913,27.69,77.28,3.81
Đồng Nai,202001,28.09,61.64,0.01
Đồng Nai,202002,29.34,51.12,0.02
Đồng Nai,202003,30.71,57.46,0.13
Đồng Nai,202004,31.45,57.88,0.66
Đồng Nai,202005,31.24,65.58,3.06
Đồng Nai,202006,27.57,85.72,20.03
Đồng Nai,202007,27.03,87.34,7.15
Đồng Nai,202008,26.67,90.31,8.17
Đồng Nai,202009,26.76,89.03,7.83
Đồng Nai,202010,26.04,92.06,14.18
Đồng Nai,202011,26.48,85.88,2.69
Đồng Nai,202012,25.09,84.62,1.58
Đồng Nai,202013,28.03,75.81,5.46
Đồng Nai,202101,24.36,79.64,0.23
Đồng Nai,202102,26.1,70.63,0.1
Đồng Nai,202103,29.81,59.17,0.03
Đồng Nai,202104,29.54,69.01,4.51
Đồng Nai,202105,28.26,81.95,8.31
Đồng Nai,202106,26.95,88.25,6.98
Đồng Nai,202107,26.73,88.75,8.78
Đồng Nai,202108,26.96,88.02,7.89
Đồng Nai,202109,26.27,89.89,9.66
Đồng Nai,202110,26.39,90.12,9.47
Đồng Nai,202111,26.31,88.88,4.27
Đồng Nai,202112,25.18,83.09,0.23
Đồng Nai,202113,26.91,81.51,5.06
Đồng Nai,202201,25.59,78.62,0.03
Đồng Nai,202202,28.16,67.89,0.23
Đồng Nai,202203,29.56,65.76,3.53
Đồng Nai,202204,28.89,73.34,3.47
Đồng Nai,202205,27.71,83.66,8.83
Đồng Nai,202206,27.35,86.53,7.1
Đồng Nai,202207,26.8,89.23,10.42
Đồng Nai,202208,26.54,89.2,8.43
Đồng Nai,202209,26.5,89.39,6.47
Đồng Nai,202210,26.38,87.37,5.88
Đồng Nai,202211,26.16,87.84,4.38
Đồng Nai,202212,24.69,82.49,2.17
Đồng Nai,202213,27.02,81.86,5.12
Đồng Nai,202301,25.11,80.22,0.53
Đồng Nai,202302,27.42,68.74,0.03
Đồng Nai,202303,28.91,58.0,0.0
Đồng Nai,202304,31.39,61.17,0.31
Đồng Nai,202305,30.24,70.77,4.28
Đồng Nai,202306,27.6,86.2,8.36
Đồng Nai,202307,27.09,88.31,10.6
Đồng Nai,202308,27.36,87.92,5.04
Đồng Nai,202309,26.87,89.37,9.35
Đồng Nai,202310,27.24,87.25,7.12
Đồng Nai,202311,26.86,85.6,2.8
Đồng Nai,202312,26.57,82.26,0.94
Đồng Nai,202313,27.72,78.88,4.13
Đồng Nai,202401,26.82,72.89,0.02
Đồng Nai,202402,29.29,62.1,0.01
Đồng Nai,202403,30.88,56.76,0.0
Đồng Nai,202404,32.54,56.4,0.1
Đồng Nai,202405,30.75,71.71,6.76
Đồng Nai,202406,28.11,84.47,6.99
Đồng Nai,202407,27.11,88.24,10.57
Đồng Nai,202408,27.63,87.61,6.43
Đồng Nai,202409,27.0,89.62,7.54
Đồng Nai,202410,26.84,88.19,7.55
Đồng Nai,202411,27.08,84.34,3.21
Đồng Nai,202412,25.44,85.49,2.88
Đồng Nai,202413,28.28,77.39,4.36
Đồng Nai,202501,24.86,76.04,0.03
Đồng Nai,202502,27.59,68.15,0.14
Đồng Nai,202503,30.09,60.27,0.55
Đồng Tháp,201501,27.16,61.75,0.16
Đồng Tháp,201502,28.04,58.18,0.06
Đồng Tháp,201503,30.4,56.18,0.03
Đồng Tháp,201504,31.55,56.88,1.02
Đồng Tháp,201505,31.91,60.39,1.24
Đồng Tháp,201506,29.21,73.32,4.35
Đồng Tháp,201507,28.34,78.53,2.5
Đồng Tháp,201508,27.71,81.82,4.34
Đồng Tháp,201509,27.56,83.55,5.46
Đồng Tháp,201510,27.49,83.47,3.85
Đồng Tháp,201511,27.61,82.03,2.77
Đồng Tháp,201512,27.98,72.0,0.76
Đồng Tháp,201513,28.75,70.74,2.22
Đồng Tháp,201601,28.96,64.85,0.19
Đồng Tháp,201602,29.5,55.29,0.07
Đồng Tháp,201603,30.87,54.53,0.0
Đồng Tháp,201604,32.84,52.37,0.03
Đồng Tháp,201605,30.81,69.26,6.96
Đồng Tháp,201606,27.57,85.29,4.62
Đồng Tháp,201607,27.27,86.38,4.56
Đồng Tháp,201608,27.42,85.4,2.93
Đồng Tháp,201609,27.4,84.33,6.13
Đồng Tháp,201610,26.69,89.06,8.62
Đồng Tháp,201611,26.89,87.44,6.26
Đồng Tháp,201612,25.83,85.94,2.44
Đồng Tháp,201613,28.5,75.09,3.58
Đồng Tháp,201701,26.01,82.2,1.5
Đồng Tháp,201702,26.87,73.06,1.18
Đồng Tháp,201703,28.89,66.36,0.95
Đồng Tháp,201704,30.07,67.96,2.58
Đồng Tháp,201705,28.89,79.94,6.03
Đồng Tháp,201706,27.72,84.74,3.74
Đồng Tháp,201707,27.12,85.49,5.95
Đồng Tháp,201708,27.09,87.98,6.95
Đồng Tháp,201709,27.43,87.03,6.2
Đồng Tháp,201710,26.87,86.83,7.56
Đồng Tháp,201711,26.66,87.92,4.51
Đồng Tháp,201712,25.16,83.86,2.64
Đồng Tháp,201713,27.4,81.17,4.17
Đồng Tháp,201801,25.91,82.95,3.51
Đồng Tháp,201802,25.79,75.49,0.2
Đồng Tháp,201803,28.97,66.75,1.69
Đồng Tháp,201804,30.5,63.08,2.21
Đồng Tháp,201805,28.94,77.29,7.16
Đồng Tháp,201806,27.01,88.48,11.46
Đồng Tháp,201807,26.67,90.81,11.3
Đồng Tháp,201808,26.53,89.81,6.05
Đồng Tháp,201809,26.67,88.68,8.24
Đồng Tháp,201810,26.92,86.83,6.18
Đồng Tháp,201811,26.84,85.2,2.02
Đồng Tháp,201812,26.69,83.88,2.86
Đồng Tháp,201813,27.29,81.66,5.27
Đồng Tháp,201901,25.59,78.73,1.28
Đồng Tháp,201902,27.85,67.98,0.16
Đồng Tháp,201903,30.1,60.69,0.97
Đồng Tháp,201904,31.27,61.58,1.43
Đồng Tháp,201905,29.0,81.53,8.29
Đồng Tháp,201906,27.55,89.39,15.91
Đồng Tháp,201907,26.89,90.27,8.19
Đồng Tháp,201908,26.83,91.38,10.75
Đồng Tháp,201909,26.8,88.97,10.63
Đồng Tháp,201910,27.16,87.11,4.84
Đồng Tháp,201911,26.35,85.11,2.77
Đồng Tháp,201912,25.43,78.74,0.0
Đồng Tháp,201913,27.56,80.21,5.45
Đồng Tháp,202001,27.33,69.16,0.23
Đồng Tháp,202002,28.93,57.11,0.04
Đồng Tháp,202003,30.51,60.22,0.64
Đồng Tháp,202004,30.26,67.04,3.38
Đồng Tháp,202005,30.54,71.49,4.73
Đồng Tháp,202006,27.43,88.43,37.13
Đồng Tháp,202007,27.19,87.86,8.08
Đồng Tháp,202008,27.03,89.72,7.73
Đồng Tháp,202009,27.06,88.78,14.93
Đồng Tháp,202010,26.36,91.41,16.1
Đồng Tháp,202011,26.67,86.56,4.48
Đồng Tháp,202012,25.13,86.2,2.57
Đồng Tháp,202013,27.86,78.74,8.31
Đồng Tháp,202101,24.31,81.15,0.83
Đồng Tháp,202102,26.41,72.36,0.46
Đồng Tháp,202103,30.16,60.26,0.12
Đồng Tháp,202104,29.14,73.54,5.05
Đồng Tháp,202105,28.04,84.89,11.47
Đồng Tháp,202106,27.17,88.59,6.5
Đồng Tháp,202107,26.88,90.05,14.53
Đồng Tháp,202108,26.97,89.28,11.02
Đồng Tháp,202109,26.46,90.35,12.5
Đồng Tháp,202110,26.67,89.77,8.71
Đồng Tháp,202111,26.35,90.2,8.33
Đồng Tháp,202112,24.97,85.75,0.63
Đồng Tháp,202113,26.96,83.07,6.71
Đồng Tháp,202201,25.73,80.69,0.09
Đồng Tháp,202202,28.03,71.24,0.96
Đồng Tháp,202203,28.99,71.38,5.45
Đồng Tháp,202204,27.96,81.56,5.53
Đồng Tháp,202205,27.61,86.43,9.41
Đồng Tháp,202206,27.45,87.31,7.85
Đồng Tháp,202207,26.94,90.19,13.82
Đồng Tháp,202208,26.7,89.84,10.07
Đồng Tháp,202209,26.6,90.05,9.78
Đồng Tháp,202210,26.59,88.18,7.77
Đồng Tháp,202211,26.42,88.77,6.75
Đồng Tháp,202212,24.57,85.29,1.69
Đồng Tháp,202213,26.96,84.32,6.63
Đồng Tháp,202301,24.97,82.24,1.33
Đồng Tháp,202302,27.02,73.7,0.18
Đồng Tháp,202303,29.1,60.11,0.0
Đồng Tháp,202304,31.12,64.49,1.37
Đồng Tháp,202305,30.07,73.55,5.66
Đồng Tháp,202306,27.91,86.25,6.87
Đồng Tháp,202307,27.42,88.02,12.78
Đồng Tháp,202308,27.62,87.92,4.94
Đồng Tháp,202309,27.1,89.54,13.64
Đồng Tháp,202310,27.42,87.97,10.51
Đồng Tháp,202311,26.59,88.61,5.68
Đồng Tháp,202312,26.49,84.86,1.2
Đồng Tháp,202313,27.74,80.64,5.37
Đồng Tháp,202401,26.82,76.16,0.02
Đồng Tháp,202402,29.14,65.4,0.0
Đồng Tháp,202403,30.93,58.79,0.1
Đồng Tháp,202404,33.52,52.2,0.13
Đồng Tháp,202405,30.94,72.28,6.2
Đồng Tháp,202406,28.43,84.0,7.52
Đồng Tháp,202407,27.32,89.15,13.05
Đồng Tháp,202408,27.73,88.8,6.89
Đồng Tháp,202409,27.15,90.43,10.23
Đồng Tháp,202410,27.19,88.52,9.81
Đồng Tháp,202411,27.13,86.36,4.33
Đồng Tháp,202412,25.41,85.99,2.42
Đồng Tháp,202413,28.47,78.24,5.08
Đồng Tháp,202501,25.01,76.27,0.14
Đồng Tháp,202502,28.08,66.77,0.47
Đồng Tháp,202503,30.46,59.12,0.8
Gia Lai,201501,20.5,68.65,0.39
Gia Lai,201502,22.45,65.84,0.1
Gia Lai,201503,25.23,62.62,0.41
Gia Lai,201504,27.1,59.05,0.23
Gia Lai,201505,28.28,61.01,0.07
Gia Lai,201506,27.94,61.87,0.37
Gia Lai,201507,26.38,68.25,0.61
Gia Lai,201508,26.96,69.1,0.71
Gia Lai,201509,26.67,69.83,0.83
Gia Lai,201510,25.46,70.95,1.69
Gia Lai,201511,24.12,78.5,3.94
Gia Lai,201512,22.57,76.83,2.12
Gia Lai,201513,25.32,67.73,0.96
Gia Lai,201601,23.12,73.71,0.98
Gia Lai,201602,22.03,67.12,0.27
Gia Lai,201603,25.48,59.59,0.12
Gia Lai,201604,28.63,56.17,0.96
Gia Lai,201605,26.88,74.95,4.14
Gia Lai,201606,25.26,81.78,5.43
Gia Lai,201607,24.5,86.07,3.78
Gia Lai,201608,24.1,90.56,11.93
Gia Lai,201609,23.87,90.87,15.29
Gia Lai,201610,23.71,89.04,8.9
Gia Lai,201611,22.54,89.94,7.91
Gia Lai,201612,21.06,90.37,9.52
Gia Lai,201613,24.27,79.24,5.78
Gia Lai,201701,20.57,86.36,1.6
Gia Lai,201702,20.07,83.52,1.52
Gia Lai,201703,22.58,80.54,1.48
Gia Lai,201704,24.88,79.12,1.77
Gia Lai,201705,25.14,84.79,7.05
Gia Lai,201706,24.42,88.8,5.77
Gia Lai,201707,23.27,92.82,15.22
Gia Lai,201708,24.26,90.04,7.49
Gia Lai,201709,24.73,87.53,7.03
Gia Lai,201710,23.26,88.09,7.87
Gia Lai,201711,22.46,90.57,10.75
Gia Lai,201712,19.91,85.88,3.06
Gia Lai,201713,22.97,86.53,5.92
Gia Lai,201801,20.52,84.86,0.89
Gia Lai,201802,19.72,80.31,0.15
Gia Lai,201803,22.49,77.73,1.12
Gia Lai,201804,24.61,74.8,2.22
Gia Lai,201805,25.44,81.06,4.81
Gia Lai,201806,23.58,90.35,13.51
Gia Lai,201807,23.34,91.97,13.57
Gia Lai,201808,23.25,92.26,16.58
Gia Lai,201809,24.09,88.9,8.38
Gia Lai,201810,22.78,86.49,4.57
Gia Lai,201811,22.22,87.13,4.36
Gia Lai,201812,21.67,87.73,4.09
Gia Lai,201813,22.83,85.34,6.23
Gia Lai,201901,19.82,85.85,1.95
Gia Lai,201902,21.84,80.31,0.04
Gia Lai,201903,24.16,75.61,0.66
Gia Lai,201904,26.31,73.9,1.94
Gia Lai,201905,25.45,84.73,5.62
Gia Lai,201906,25.05,87.74,7.68
Gia Lai,201907,23.72,89.48,6.4
Gia Lai,201908,23.75,91.65,13.65
Gia Lai,201909,23.55,89.16,13.95
Gia Lai,201910,23.35,87.45,8.75
Gia Lai,201911,21.4,88.41,5.43
Gia Lai,201912,19.39,84.3,0.23
Gia Lai,201913,23.15,84.92,5.55
Gia Lai,202001,20.02,83.69,0.18
Gia Lai,202002,20.48,78.86,0.3
Gia Lai,202003,24.76,72.4,0.41
Gia Lai,202004,25.22,72.79,1.75
Gia Lai,202005,26.88,75.26,3.78
Gia Lai,202006,25.03,85.59,6.35
Gia Lai,202007,24.71,86.11,6.76
Gia Lai,202008,23.88,90.92,12.68
Gia Lai,202009,24.39,88.55,8.82
Gia Lai,202010,23.08,91.56,26.09
Gia Lai,202011,21.96,88.26,6.45
Gia Lai,202012,20.24,85.58,1.29
Gia Lai,202013,23.4,83.32,6.28
Gia Lai,202101,18.69,82.79,0.38
Gia Lai,202102,20.14,79.4,0.3
Gia Lai,202103,23.79,74.15,0.27
Gia Lai,202104,25.28,75.16,2.87
Gia Lai,202105,26.22,77.38,3.94
Gia Lai,202106,24.53,87.75,5.26
Gia Lai,202107,24.24,87.83,12.07
Gia Lai,202108,24.15,88.98,10.04
Gia Lai,202109,23.79,89.66,15.8
Gia Lai,202110,23.2,91.86,18.49
Gia Lai,202111,22.25,90.21,10.04
Gia Lai,202112,20.0,86.72,2.71
Gia Lai,202113,23.04,84.35,6.88
Gia Lai,202201,20.39,85.38,1.04
Gia Lai,202202,21.51,82.53,0.66
Gia Lai,202203,23.43,80.05,3.88
Gia Lai,202204,23.94,79.2,2.35
